instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,0,1.0,1.0,0.0,1100,982
0,3,0.2,0.9408206637240477,0.05917933627595227,1100,1084
2,3,0.2,0.9359016393442623,0.06409836065573771,1100,1075
3,3,0.2,0.9452705810210026,0.05472941897899739,1100,1083
2,4,0.0,0.0,1.0,1100,1075
3,2,0.5,1.0,0.0,1100,1074
2,0,1.0,1.0,0.0,1100,1094
1,2,0.5,1.0,0.0,1100,1063
3,1,0.8,1.0,0.0,1100,1094
1,0,1.0,1.0,0.0,1100,1083
4,3,0.2,0.9580627705627706,0.04193722943722944,1100,1059
4,2,0.5,1.0,0.0,1100,1092
2,1,0.8,1.0,0.0,1100,1072
2,2,0.5,1.0,0.0,1100,1048
1,3,0.2,0.9271366679795195,0.07286333202048051,1100,1094
4,1,0.8,1.0,0.0,1100,1081
0,1,0.8,1.0,0.0,1100,1083
3,4,0.0,0.0,1.0,1100,1074
0,2,0.5,1.0,0.0,1100,1061
0,4,0.0,0.0,1.0,1100,1092
3,0,1.0,1.0,0.0,1100,1081
1,4,0.0,0.0,1.0,1100,1083
1,1,0.8,1.0,0.0,1100,1096
4,0,1.0,1.0,0.0,1100,1094
5,0,1.0,1.0,0.0,1100,1070
6,0,1.0,1.0,0.0,1100,1061
7,1,0.8,1.0,0.0,1100,1081
6,2,0.5,1.0,0.0,1100,1094
7,0,1.0,1.0,0.0,1100,1092
5,1,0.8,1.0,0.0,1100,1096
5,3,0.2,0.9503500129634431,0.04964998703655691,1100,1052
6,3,0.2,0.9431834610380223,0.05681653896197773,1100,1093
6,1,0.8,1.0,0.0,1100,1070
7,2,0.5,1.0,0.0,1100,1094
4,4,0.0,0.0,1.0,1100,1092
5,2,0.5,1.0,0.0,1100,1063
7,3,0.2,0.942726061861773,0.057273938138227024,1100,1092
5,4,0.0,0.0,1.0,1100,1097
8,0,1.0,1.0,0.0,1100,1092
8,3,0.2,0.9203168685927307,0.07968313140726933,1100,1083
8,1,0.8,1.0,0.0,1100,1092
9,1,0.8,1.0,0.0,1100,1081
9,0,1.0,1.0,0.0,1100,1096
6,4,0.0,0.0,1.0,1100,1094
8,2,0.5,1.0,0.0,1100,1081
9,2,0.5,1.0,0.0,1100,1098
7,4,0.0,0.0,1.0,1100,1075
8,4,0.0,0.0,1.0,1100,1070
9,3,0.2,0.9425059476605868,0.05749405233941316,1100,1081
9,4,0.0,0.0,1.0,1100,1063
