instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
0,4,0.0,0.0,1.0,500,29
3,4,0.0,0.0,1.0,500,24
1,4,0.0,0.0,1.0,500,24
2,4,0.0,0.0,1.0,500,29
4,4,0.0,0.0,1.0,500,24
1,3,0.2,0.8584169453734671,0.1415830546265329,500,139
0,3,0.2,0.8517540550735572,0.14824594492644286,500,149
3,3,0.2,0.8548744460856721,0.1451255539143279,500,139
2,3,0.2,0.8592258288491581,0.14077417115084187,500,149
4,3,0.2,0.8600034524426031,0.13999654755739685,500,144
2,0,1.0,1.0,0.0,500,169
2,1,0.8,1.0,0.0,500,184
2,2,0.5,1.0,0.0,500,169
0,1,0.8,1.0,0.0,500,179
0,2,0.5,1.0,0.0,500,174
3,2,0.5,1.0,0.0,500,179
1,0,1.0,1.0,0.0,500,189
1,1,0.8,1.0,0.0,500,189
4,1,0.8,1.0,0.0,500,179
3,0,1.0,1.0,0.0,500,184
1,2,0.5,1.0,0.0,500,179
4,0,1.0,1.0,0.0,500,184
3,1,0.8,1.0,0.0,500,179
0,0,1.0,1.0,0.0,500,174
4,2,0.5,1.0,0.0,500,189
5,4,0.0,0.0,1.0,500,24
6,4,0.0,0.0,1.0,500,24
7,4,0.0,0.0,1.0,500,24
5,1,0.8,1.0,0.0,500,184
5,2,0.5,1.0,0.0,500,179
8,4,0.0,0.0,1.0,500,29
5,0,1.0,1.0,0.0,500,179
9,4,0.0,0.0,1.0,500,23
5,3,0.2,0.8629707112970711,0.13702928870292888,500,144
6,3,0.2,0.8595184479473411,0.14048155205265894,500,144
8,3,0.2,0.8515819750719079,0.14841802492809203,500,144
6,2,0.5,1.0,0.0,500,179
6,0,1.0,1.0,0.0,500,179
6,1,0.8,1.0,0.0,500,174
7,3,0.2,0.8580927384076991,0.14190726159230097,500,149
9,3,0.2,0.8621700879765396,0.1378299120234604,500,149
8,2,0.5,1.0,0.0,500,184
7,2,0.5,1.0,0.0,500,174
8,1,0.8,1.0,0.0,500,174
7,1,0.8,1.0,0.0,500,184
7,0,1.0,1.0,0.0,500,184
9,1,0.8,1.0,0.0,500,174
8,0,1.0,1.0,0.0,500,189
9,0,1.0,1.0,0.0,500,189
9,2,0.5,1.0,0.0,500,169
