instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
1,4,0.0,0.0,1.0,500,498
2,4,0.0,0.0,1.0,500,432
0,4,0.0,0.0,1.0,500,492
3,4,0.0,0.0,1.0,500,472
0,1,0.8,1.0,0.0,500,497
1,1,0.8,1.0,0.0,500,482
0,3,0.2,0.9589858314690529,0.041014168530947054,500,484
0,0,1.0,1.0,0.0,500,482
3,0,1.0,1.0,0.0,500,499
1,2,0.5,1.0,0.0,500,489
4,1,0.8,1.0,0.0,500,499
0,2,0.5,1.0,0.0,500,499
2,3,0.2,0.9400151860288535,0.05998481397114654,500,482
2,1,0.8,1.0,0.0,500,499
4,0,1.0,1.0,0.0,500,499
1,0,1.0,1.0,0.0,500,482
3,3,0.2,0.9263005780346821,0.07369942196531792,500,499
2,2,0.5,1.0,0.0,500,497
2,0,1.0,1.0,0.0,500,477
3,1,0.8,1.0,0.0,500,499
4,3,0.2,0.9230245231607629,0.07697547683923706,500,489
4,2,0.5,1.0,0.0,500,497
3,2,0.5,1.0,0.0,500,487
1,3,0.2,0.9338146811070999,0.06618531889290012,500,499
4,4,0.0,0.0,1.0,500,497
5,1,0.8,1.0,0.0,500,499
6,4,0.0,0.0,1.0,500,441
7,4,0.0,0.0,1.0,500,402
5,4,0.0,0.0,1.0,500,447
8,4,0.0,0.0,1.0,500,337
5,3,0.2,0.930421909696521,0.0695780903034789,500,477
5,2,0.5,1.0,0.0,500,494
7,3,0.2,0.8983050847457628,0.1016949152542373,500,442
6,3,0.2,0.9020979020979021,0.0979020979020979,500,417
5,0,1.0,1.0,0.0,500,492
7,0,1.0,1.0,0.0,500,499
7,2,0.5,1.0,0.0,500,492
9,0,1.0,1.0,0.0,500,472
6,0,1.0,1.0,0.0,500,497
6,1,0.8,1.0,0.0,500,494
8,3,0.2,0.9209726443768997,0.0790273556231003,500,492
6,2,0.5,1.0,0.0,500,497
8,1,0.8,1.0,0.0,500,497
8,0,1.0,1.0,0.0,500,497
8,2,0.5,1.0,0.0,500,487
7,1,0.8,1.0,0.0,500,484
9,1,0.8,1.0,0.0,500,497
9,2,0.5,1.0,0.0,500,494
9,4,0.0,0.0,1.0,500,442
9,3,0.2,0.958981612446959,0.04101838755304102,500,482
