instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv
1,3,0.2,0.9805886036318097,0.019411396368190358,1100,1081
4,1,0.8,1.0,0.0,1100,1085
2,3,0.2,0.9814241486068112,0.018575851393188854,1100,1015
4,0,1.0,1.0,0.0,1100,1070
2,2,0.5,1.0,0.0,1100,1094
3,2,0.5,1.0,0.0,1100,1070
1,0,1.0,1.0,0.0,1100,1072
4,2,0.5,1.0,0.0,1100,1084
1,2,0.5,1.0,0.0,1100,1059
0,3,0.2,0.9816207184628237,0.018379281537176273,1100,1083
1,1,0.8,1.0,0.0,1100,1070
2,0,1.0,1.0,0.0,1100,1096
0,1,0.8,1.0,0.0,1100,1096
0,2,0.5,1.0,0.0,1100,1085
0,0,1.0,1.0,0.0,1100,1059
1,4,0.0,0.0,1.0,1100,1070
4,3,0.2,0.9820200951877314,0.017979904812268643,1100,1085
2,1,0.8,1.0,0.0,1100,1094
2,4,0.0,0.0,1.0,1100,1094
3,3,0.2,0.9823074087725765,0.017692591227423518,1100,1094
3,0,1.0,1.0,0.0,1100,1093
3,1,0.8,1.0,0.0,1100,1096
0,4,0.0,0.0,1.0,1100,1092
3,4,0.0,0.0,1.0,1100,1049
5,3,0.2,0.9802560542958507,0.019743945704149314,1100,1085
5,2,0.5,1.0,0.0,1100,1098
7,1,0.8,1.0,0.0,1100,1096
6,1,0.8,1.0,0.0,1100,1070
7,2,0.5,1.0,0.0,1100,1092
8,2,0.5,1.0,0.0,1100,1072
6,3,0.2,0.9805339265850945,0.01946607341490545,1100,1094
4,4,0.0,0.0,1.0,1100,1091
5,1,0.8,1.0,0.0,1100,1083
6,2,0.5,1.0,0.0,1100,1083
6,4,0.0,0.0,1.0,1100,1086
7,0,1.0,1.0,0.0,1100,1081
5,0,1.0,1.0,0.0,1100,1094
7,4,0.0,0.0,1.0,1100,1085
6,0,1.0,1.0,0.0,1100,1094
8,0,1.0,1.0,0.0,1100,1072
9,0,1.0,1.0,0.0,1100,1094
5,4,0.0,0.0,1.0,1100,1050
8,3,0.2,0.9824394874228761,0.017560512577123873,1100,1081
7,3,0.2,0.9823429541595925,0.01765704584040747,1100,1098
9,1,0.8,1.0,0.0,1100,1065
8,4,0.0,0.0,1.0,1100,1069
8,1,0.8,1.0,0.0,1100,1081
9,2,0.5,1.0,0.0,1100,1081
9,3,0.2,0.9822389666307858,0.01776103336921421,1100,1072
9,4,0.0,0.0,1.0,1100,1075
